302	YLL026W	2.730166
303	YBR245C	2.730166
304	YBR253W	2.730166
305	YML010W	2.730166
306	YBL041W	2.730166
307	YBR072W	2.730166
308	YFL024C	2.730166
309	YER147C	2.730166
310	YEL018W	2.730166
311	YML065W	2.730166
312	YDL040C	2.730166
313	YML131W	2.730166
314	YLR022C	2.730166
315	YDR129C	2.730166
316	YBR175W	2.730166
317	YLR277C	2.730166
318	YJR093C	2.730166
319	YMR075W	2.730166
320	YKL210W	2.730166
321	YBR231C	2.730166
322	YDR449C	2.730166
323	YNL110C	2.6832476
324	YPR023C	2.6832476
325	YDR301W	2.6832476
326	YMR048W	2.6832476
327	YGR285C	2.6832476
328	YNL061W	2.6832476
329	YDL145C	2.6832476
330	YOR257W	2.6832476
331	YMR049C	2.6832476
332	YMR173W	2.6832476
333	YLR052W	2.6832476
334	YOR076C	2.6832476
335	YGR158C	2.6832476
336	YGR095C	2.6832476
337	YJR032W	2.6832476
338	YDL053C	2.6832476
339	YNL139C	2.6832476
340	YML062C	2.6832476
341	YNR036C	2.6832476
342	YDR124W	2.6832476
343	YMR005W	2.6832476
344	YGR274C	2.6832476
345	YOR224C	2.6832476
346	YNR003C	2.6832476
347	YJR063W	2.6832476
348	YJL011C	2.6832476
349	YGR063C	2.6832476
350	YDR172W	2.6832476
351	YGR155W	2.6832476
352	YGR179C	2.6832476
353	YLR199C	2.6832476
354	YBR065C	2.6832476
355	YBR058C	2.6832476
356	YKL117W	2.6832476
357	YDR238C	2.6832476
358	YBL058W	2.6832476
359	YJL001W	2.6832476
360	YJR022W	2.6832476
361	YHL034C	2.6832476
362	YER092W	2.6832476
363	YBR060C	2.6832476
364	YJR135C	2.6832476
365	YLR015W	2.6832476
366	YDR457W	2.6832476
367	YPL022W	2.6832476
368	YAL016W	2.6832476
369	YAL011W	2.6832476
370	YGR056W	2.6298535
371	YGL019W	2.6298535
372	YIR007W	2.6298535
373	YPL126W	2.6298535
374	YGR128C	2.6298535
375	YGL061C	2.6298535
376	YKL142W	2.6298535
377	YDL143W	2.6298535
378	YDL215C	2.6298535
379	YKR092C	2.6298535
380	YHR089C	2.6298535
381	YDR398W	2.6298535
382	YNL147W	2.6298535
383	YER146W	2.6298535
384	YCR071C	2.6298535
385	YNL004W	2.6298535
386	YDR507C	2.6298535
387	YGL078C	2.6298535
388	YOR290C	2.6298535
389	YPR144C	2.6298535
390	YKL155C	2.6298535
391	YDR304C	2.6298535
392	YPL011C	2.6298535
393	YMR227C	2.6298535
394	YER094C	2.6298535
395	YJL140W	2.6298535
396	YDR156W	2.6298535
397	YDL115C	2.6298535
398	YOR189W	2.6298535
399	YML046W	2.6298535
400	YDR392W	2.6298535
401	YJR007W	2.6298535
402	YMR146C	2.6298535
403	YBR055C	2.6298535
404	YLR170C	2.6298535
405	YNL250W	2.6298535
406	YLL060C	2.6298535
407	YBL026W	2.6298535
408	YLR259C	2.6298535
409	YDR171W	2.6298535
410	YLR435W	2.6298535
411	YGL227W	2.6298535
412	YER116C	2.6298535
413	YPR162C	2.6298535
414	YNL201C	2.6298535
415	YDR224C	2.6298535
416	YGL167C	2.6298535
417	YKL172W	2.6298535
418	YAL051W	2.6298535
419	YKL059C	2.6298535
420	YDR195W	2.6298535
421	YPR171W	2.6298535
422	YDL134C	2.6298535
423	YLR085C	2.6298535
424	YNL055C	2.6298535
425	YML012W	2.6298535
426	YIL051C	2.6298535
427	YJL176C	2.5684886
428	YNL175C	2.5684886
429	YLR144C	2.5684886
430	YHR196W	2.5684886
431	YOL135C	2.5684886
432	YKR002W	2.5684886
433	YGL066W	2.5684886
434	YKR037C	2.5684886
435	YDR108W	2.5684886
436	YNL041C	2.5684886
437	YNR024W	2.5684886
438	YDL148C	2.5684886
439	YLR421C	2.5684886
440	YPL220W	2.5684886
441	YIR001C	2.5684886
442	YPR045C	2.5684886
443	YGL150C	2.5684886
444	YFR053C	2.5684886
445	YDR138W	2.5684886
446	YGL129C	2.5684886
447	YBR234C	2.5684886
448	YKR083C	2.5684886
449	YHR052W	2.5684886
450	YOR260W	2.5684886
451	YDL185W	2.5684886
452	YBR107C	2.5684886
453	YDR155C	2.5684886
454	YPR116W	2.5684886
455	YNR011C	2.5684886
456	YLR315W	2.5684886
